"store_id";"store_location_type";"region"
"STR_401";"Urban";"Southeast"
"STR_232";"Suburban";"Southeast"
"STR_218";"Urban";"Midwest"
"STR_088";"Urban";"Midwest"
"STR_480";"Urban";"West"
"STR_208";"Urban";"West"
"STR_049";"Rural";"Southwest"
"STR_111";"Suburban";"West"
"STR_182";"Rural";"Northeast"
"STR_105";"Rural";"Southwest"
"STR_230";"Suburban";"Southeast"
"STR_065";"Suburban";"Southwest"
"STR_248";"Rural";"Southeast"
"STR_409";"Rural";"Southwest"
"STR_455";"Suburban";"Northeast"
"STR_363";"Rural";"Southeast"
"STR_194";"Suburban";"West"
"STR_240";"Urban";"Northeast"
"STR_015";"Rural";"West"
"STR_038";"Urban";"Northeast"
"STR_268";"Urban";"Southwest"
"STR_079";"Suburban";"Southeast"
"STR_308";"Rural";"West"
"STR_444";"Suburban";"West"
"STR_117";"Suburban";"Northeast"
"STR_499";"Suburban";"Southwest"
"STR_172";"Urban";"West"
"STR_327";"Suburban";"Southwest"
"STR_269";"Rural";"Southwest"
"STR_330";"Urban";"Southeast"
"STR_050";"Urban";"Midwest"
"STR_188";"Rural";"West"
"STR_219";"Rural";"Midwest"
"STR_118";"Rural";"Southeast"
"STR_347";"Suburban";"West"
"STR_209";"Suburban";"Southeast"
"STR_276";"Suburban";"Northeast"
"STR_137";"Urban";"Southwest"
"STR_027";"Suburban";"Southeast"
"STR_017";"Urban";"West"
"STR_418";"Urban";"Southwest"
"STR_218";"Urban";"Midwest"
"STR_281";"Urban";"Midwest"
"STR_047";"Suburban";"West"
"STR_140";"Rural";"West"
"STR_413";"Suburban";"West"
"STR_056";"Rural";"Midwest"
"STR_075";"Urban";"Southwest"
"STR_217";"Rural";"West"
"STR_229";"Urban";"Southeast"
"STR_211";"Urban";"Northeast"
"STR_219";"Rural";"Midwest"
"STR_223";"Urban";"Midwest"
"STR_076";"Urban";"Northeast"
"STR_433";"Rural";"Midwest"
"STR_255";"Suburban";"West"
"STR_192";"Suburban";"Northeast"
"STR_161";"Rural";"West"
"STR_422";"Urban";"Northeast"
"STR_117";"Suburban";"Northeast"
"STR_003";"Rural";"West"
"STR_289";"Suburban";"Southwest"
"STR_481";"Urban";"West"
"STR_487";"Urban";"Southeast"
"STR_126";"Rural";"Southeast"
"STR_441";"Suburban";"Southeast"
"STR_346";"Suburban";"Midwest"
"STR_152";"Suburban";"Northeast"
"STR_073";"Suburban";"Southwest"
"STR_019";"Urban";"West"
"STR_361";"Suburban";"Northeast"
"STR_393";"Rural";"Southwest"
"STR_254";"Suburban";"Southeast"
"STR_220";"Urban";"Northeast"
"STR_242";"Rural";"Midwest"
"STR_080";"Suburban";"Midwest"
"STR_154";"Urban";"Southeast"
"STR_176";"Rural";"Northeast"
"STR_241";"Rural";"West"
"STR_327";"Suburban";"Southwest"
"STR_414";"Suburban";"West"
"STR_230";"Suburban";"Southeast"
"STR_145";"Urban";"Northeast"
"STR_365";"Suburban";"Midwest"
"STR_344";"Rural";"Midwest"
"STR_300";"Urban";"Southwest"
"STR_211";"Urban";"Northeast"
"STR_345";"Urban";"Southeast"
"STR_293";"Suburban";"Northeast"
"STR_351";"Suburban";"West"
"STR_386";"Urban";"Southwest"
"STR_096";"Urban";"Midwest"
"STR_106";"Urban";"Southwest"
"STR_074";"Rural";"Southwest"
"STR_281";"Urban";"Midwest"
"STR_476";"Urban";"West"
"STR_435";"Suburban";"Southwest"
"STR_142";"Urban";"Southeast"
"STR_440";"Urban";"Midwest"
"STR_095";"Urban";"Midwest"
"STR_021";"Rural";"Midwest"
"STR_020";"Rural";"West"
"STR_304";"Suburban";"West"
"STR_140";"Rural";"West"
"STR_247";"Urban";"Northeast"
"STR_210";"Rural";"Southeast"
"STR_099";"Rural";"Southwest"
"STR_479";"Suburban";"Midwest"
"STR_139";"Suburban";"Midwest"
"STR_275";"Rural";"West"
"STR_390";"Urban";"Southeast"
"STR_418";"Urban";"Southwest"
"STR_462";"Rural";"Northeast"
"STR_340";"Suburban";"Southwest"
"STR_471";"Suburban";"Southwest"
"STR_377";"Rural";"Southwest"
"STR_124";"Rural";"Southeast"
"STR_303";"Rural";"Southwest"
"STR_353";"Suburban";"Southwest"
"STR_008";"Urban";"Southwest"
"STR_040";"Suburban";"Southeast"
"STR_167";"Urban";"Southeast"
"STR_075";"Urban";"Southwest"
"STR_122";"Rural";"West"
"STR_072";"Urban";"Southeast"
"STR_184";"Suburban";"West"
"STR_315";"Rural";"West"
"STR_350";"Urban";"West"
"STR_255";"Suburban";"West"
"STR_413";"Suburban";"West"
"STR_102";"Urban";"Southeast"
"STR_012";"Rural";"Southeast"
"STR_212";"Suburban";"Midwest"
"STR_480";"Urban";"West"
"STR_091";"Urban";"West"
"STR_218";"Urban";"Midwest"
"STR_012";"Rural";"Southeast"
"STR_096";"Urban";"Midwest"
"STR_417";"Urban";"West"
"STR_486";"Rural";"Southeast"
"STR_420";"Suburban";"Northeast"
"STR_274";"Rural";"Northeast"
"STR_001";"Suburban";"Southwest"
"STR_395";"Urban";"West"
"STR_328";"Urban";"West"
"STR_361";"Suburban";"Northeast"
"STR_111";"Suburban";"West"
"STR_250";"Urban";"Northeast"
"STR_399";"Suburban";"Northeast"
"STR_101";"Urban";"Midwest"
"STR_145";"Urban";"Northeast"
"STR_035";"Rural";"Midwest"
"STR_338";"Suburban";"Northeast"
"STR_424";"Suburban";"Northeast"
"STR_330";"Urban";"Southeast"
"STR_182";"Rural";"Northeast"
"STR_418";"Urban";"Southwest"
"STR_322";"Rural";"Southeast"
"STR_440";"Urban";"Midwest"
"STR_222";"Suburban";"Midwest"
"STR_084";"Suburban";"Southwest"
"STR_077";"Urban";"Southwest"
"STR_394";"Urban";"Midwest"
"STR_134";"Urban";"West"
"STR_346";"Suburban";"Midwest"
"STR_437";"Urban";"Southwest"
"STR_130";"Rural";"Northeast"
"STR_335";"Rural";"Southwest"
"STR_129";"Suburban";"Midwest"
"STR_104";"Suburban";"Southeast"
"STR_300";"Urban";"Southwest"
"STR_354";"Suburban";"Midwest"
"STR_401";"Urban";"Southeast"
"STR_379";"Urban";"Southeast"
"STR_187";"Urban";"West"
"STR_125";"Urban";"Midwest"
"STR_427";"Rural";"West"
"STR_035";"Rural";"Midwest"
"STR_450";"Urban";"West"
"STR_072";"Urban";"Southeast"
"STR_323";"Urban";"West"
"STR_230";"Suburban";"Southeast"
"STR_459";"Urban";"Southeast"
"STR_027";"Suburban";"Southeast"
"STR_267";"Urban";"Southwest"
"STR_329";"Rural";"West"
"STR_386";"Urban";"Southwest"
"STR_327";"Suburban";"Southwest"
"STR_374";"Rural";"Southwest"
"STR_352";"Rural";"West"
"STR_037";"Urban";"West"
"STR_166";"Rural";"West"
"STR_016";"Suburban";"Northeast"
"STR_375";"Rural";"West"
"STR_281";"Urban";"Midwest"
"STR_007";"Suburban";"West"
"STR_492";"Rural";"Northeast"
"STR_235";"Suburban";"Northeast"
"STR_057";"Suburban";"Southeast"
"STR_217";"Rural";"West"
"STR_082";"Rural";"West"
"STR_039";"Suburban";"Northeast"
"STR_380";"Suburban";"Midwest"
"STR_142";"Urban";"Southeast"
"STR_224";"Rural";"Midwest"
"STR_267";"Urban";"Southwest"
"STR_110";"Suburban";"West"
"STR_049";"Rural";"Southwest"
"STR_386";"Urban";"Southwest"
"STR_090";"Rural";"Southeast"
"STR_227";"Rural";"Midwest"
"STR_411";"Urban";"Midwest"
"STR_153";"Urban";"Northeast"
"STR_119";"Urban";"West"
"STR_452";"Rural";"West"
"STR_158";"Rural";"West"
"STR_404";"Urban";"Northeast"
"STR_016";"Suburban";"Northeast"
"STR_002";"Urban";"Southeast"
"STR_118";"Rural";"Southeast"
"STR_378";"Suburban";"Midwest"
"STR_013";"Suburban";"West"
"STR_072";"Urban";"Southeast"
"STR_365";"Suburban";"Midwest"
"STR_361";"Suburban";"Northeast"
"STR_488";"Suburban";"Southwest"
"STR_164";"Rural";"Southwest"
"STR_089";"Rural";"Southwest"
"STR_252";"Urban";"West"
"STR_133";"Rural";"Northeast"
"STR_334";"Suburban";"West"
"STR_133";"Rural";"Northeast"
"STR_149";"Rural";"West"
"STR_456";"Rural";"Southwest"
"STR_360";"Rural";"Midwest"
"STR_174";"Rural";"Southeast"
"STR_483";"Rural";"Midwest"
"STR_131";"Suburban";"Midwest"
"STR_058";"Rural";"Northeast"
"STR_305";"Rural";"Southeast"
"STR_013";"Suburban";"West"
"STR_210";"Rural";"Southeast"
"STR_151";"Suburban";"Southwest"
"STR_234";"Rural";"Northeast"
"STR_087";"Urban";"West"
"STR_134";"Urban";"West"
"STR_130";"Rural";"Northeast"
"STR_478";"Urban";"Northeast"
"STR_074";"Rural";"Southwest"
"STR_174";"Rural";"Southeast"
"STR_434";"Rural";"West"
"STR_269";"Rural";"Southwest"
"STR_198";"Suburban";"Southeast"
"STR_475";"Rural";"Northeast"
"STR_098";"Suburban";"Southwest"
"STR_459";"Urban";"Southeast"
"STR_104";"Suburban";"Southeast"
"STR_045";"Rural";"Northeast"
"STR_247";"Urban";"Northeast"
"STR_312";"Suburban";"Midwest"
"STR_160";"Rural";"Midwest"
"STR_496";"Rural";"Northeast"
"STR_101";"Urban";"Midwest"
"STR_443";"Rural";"Midwest"
"STR_286";"Suburban";"Midwest"
"STR_135";"Urban";"Midwest"
"STR_278";"Urban";"Northeast"
"STR_058";"Rural";"Northeast"
"STR_266";"Rural";"Midwest"
"STR_360";"Rural";"Midwest"
"STR_353";"Suburban";"Southwest"
"STR_323";"Urban";"West"
"STR_333";"Suburban";"Southwest"
"STR_274";"Rural";"Northeast"
"STR_439";"Urban";"West"
"STR_356";"Rural";"West"
"STR_049";"Rural";"Southwest"
"STR_294";"Suburban";"Midwest"
"STR_352";"Rural";"West"
"STR_088";"Urban";"Midwest"
"STR_049";"Rural";"Southwest"
"STR_365";"Suburban";"Midwest"
"STR_132";"Urban";"Northeast"
"STR_068";"Urban";"Southeast"
"STR_095";"Urban";"Midwest"
"STR_037";"Urban";"West"
"STR_047";"Suburban";"West"
"STR_349";"Suburban";"Southeast"
"STR_365";"Suburban";"Midwest"
"STR_122";"Rural";"West"
"STR_458";"Urban";"Southwest"
"STR_090";"Rural";"Southeast"
"STR_414";"Suburban";"West"
"STR_450";"Urban";"West"
"STR_058";"Rural";"Northeast"
"STR_280";"Urban";"Southwest"
"STR_305";"Rural";"Southeast"
"STR_388";"Rural";"Southeast"
"STR_485";"Rural";"Midwest"
"STR_258";"Suburban";"West"
"STR_483";"Rural";"Midwest"
"STR_061";"Rural";"West"
"STR_461";"Urban";"Southeast"
"STR_231";"Urban";"Northeast"
"STR_135";"Urban";"Midwest"
"STR_167";"Urban";"Southeast"
"STR_046";"Rural";"Midwest"
"STR_105";"Rural";"Southwest"
"STR_054";"Urban";"Southwest"
"STR_466";"Rural";"Southwest"
"STR_340";"Suburban";"Southwest"
"STR_016";"Suburban";"Northeast"
"STR_337";"Rural";"Southwest"
"STR_061";"Rural";"West"
"STR_321";"Suburban";"West"
"STR_472";"Suburban";"Northeast"
"STR_374";"Rural";"Southwest"
"STR_006";"Urban";"Northeast"
"STR_438";"Urban";"Southeast"
"STR_351";"Suburban";"West"
"STR_056";"Rural";"Midwest"
"STR_483";"Rural";"Midwest"
"STR_148";"Urban";"Midwest"
"STR_134";"Urban";"West"
"STR_447";"Urban";"Midwest"
"STR_358";"Suburban";"Southwest"
"STR_131";"Suburban";"Midwest"
"STR_225";"Rural";"Southwest"
"STR_332";"Urban";"Southwest"
"STR_098";"Suburban";"Southwest"
"STR_076";"Urban";"Northeast"
"STR_182";"Rural";"Northeast"
"STR_440";"Urban";"Midwest"
"STR_483";"Rural";"Midwest"
"STR_140";"Rural";"West"
"STR_471";"Suburban";"Southwest"
"STR_070";"Suburban";"Southwest"
"STR_403";"Urban";"Midwest"
"STR_040";"Suburban";"Southeast"
"STR_408";"Rural";"West"
"STR_249";"Suburban";"Southwest"
"STR_332";"Urban";"Southwest"
"STR_082";"Rural";"West"
"STR_465";"Suburban";"Midwest"
"STR_433";"Rural";"Midwest"
"STR_237";"Rural";"Southeast"
"STR_275";"Rural";"West"
"STR_257";"Rural";"West"
"STR_190";"Suburban";"West"
"STR_465";"Suburban";"Midwest"
"STR_423";"Rural";"Southwest"
"STR_096";"Urban";"Midwest"
"STR_324";"Suburban";"Northeast"
"STR_298";"Rural";"Northeast"
"STR_354";"Suburban";"Midwest"
"STR_440";"Urban";"Midwest"
"STR_262";"Urban";"Southeast"
"STR_273";"Urban";"Southwest"
"STR_109";"Suburban";"West"
"STR_381";"Suburban";"Southwest"
"STR_090";"Rural";"Southeast"
"STR_429";"Suburban";"Southwest"
"STR_061";"Rural";"West"
"STR_052";"Urban";"Southeast"
"STR_282";"Suburban";"Southwest"
"STR_210";"Rural";"Southeast"
"STR_094";"Suburban";"Southeast"
"STR_386";"Urban";"Southwest"
"STR_067";"Rural";"Midwest"
"STR_214";"Suburban";"Southwest"
"STR_229";"Urban";"Southeast"
"STR_343";"Suburban";"West"
"STR_141";"Suburban";"Midwest"
"STR_346";"Suburban";"Midwest"
"STR_423";"Rural";"Southwest"
"STR_096";"Urban";"Midwest"
"STR_173";"Suburban";"Southeast"
"STR_257";"Rural";"West"
"STR_489";"Suburban";"West"
"STR_500";"Rural";"Southeast"
"STR_337";"Rural";"Southwest"
"STR_261";"Rural";"West"
"STR_381";"Suburban";"Southwest"
"STR_297";"Rural";"Southwest"
"STR_230";"Suburban";"Southeast"
"STR_223";"Urban";"Midwest"
"STR_013";"Suburban";"West"
"STR_316";"Rural";"Southwest"
"STR_448";"Rural";"Southeast"
"STR_347";"Suburban";"West"
"STR_259";"Suburban";"Southwest"
"STR_398";"Suburban";"Northeast"
"STR_403";"Urban";"Midwest"
"STR_435";"Suburban";"Southwest"
"STR_316";"Rural";"Southwest"
"STR_283";"Urban";"Midwest"
"STR_168";"Urban";"Midwest"
"STR_176";"Rural";"Northeast"
"STR_318";"Suburban";"Midwest"
"STR_460";"Rural";"West"
"STR_274";"Rural";"Northeast"
"STR_049";"Rural";"Southwest"
"STR_345";"Urban";"Southeast"
"STR_096";"Urban";"Midwest"
"STR_470";"Urban";"West"
"STR_300";"Urban";"Southwest"
"STR_051";"Rural";"Southeast"
"STR_016";"Suburban";"Northeast"
"STR_449";"Suburban";"Northeast"
"STR_454";"Suburban";"Northeast"
"STR_311";"Suburban";"Southeast"
"STR_088";"Urban";"Midwest"
"STR_337";"Rural";"Southwest"
"STR_217";"Rural";"West"
"STR_336";"Rural";"Southwest"
"STR_285";"Rural";"Southeast"
"STR_334";"Suburban";"West"
"STR_486";"Rural";"Southeast"
"STR_216";"Suburban";"West"
"STR_396";"Urban";"West"
"STR_455";"Suburban";"Northeast"
"STR_121";"Urban";"Southeast"
"STR_067";"Rural";"Midwest"
"STR_310";"Urban";"Southeast"
"STR_471";"Suburban";"Southwest"
"STR_108";"Urban";"Midwest"
"STR_109";"Suburban";"West"
"STR_026";"Rural";"Southeast"
"STR_446";"Urban";"Midwest"
"STR_183";"Suburban";"Northeast"
"STR_124";"Rural";"Southeast"
"STR_121";"Urban";"Southeast"
"STR_126";"Rural";"Southeast"
"STR_075";"Urban";"Southwest"
"STR_429";"Suburban";"Southwest"
"STR_364";"Suburban";"West"
"STR_406";"Suburban";"Midwest"
"STR_280";"Urban";"Southwest"
"STR_435";"Suburban";"Southwest"
"STR_017";"Urban";"West"
"STR_445";"Rural";"Southwest"
"STR_036";"Rural";"West"
"STR_498";"Urban";"Northeast"
"STR_187";"Urban";"West"
"STR_237";"Rural";"Southeast"
"STR_471";"Suburban";"Southwest"
"STR_002";"Urban";"Southeast"
"STR_012";"Rural";"Southeast"
"STR_100";"Urban";"Southwest"
"STR_479";"Suburban";"Midwest"
"STR_038";"Urban";"Northeast"
"STR_128";"Urban";"Northeast"
"STR_040";"Suburban";"Southeast"
"STR_369";"Suburban";"Southeast"
"STR_172";"Urban";"West"
"STR_367";"Rural";"Southeast"
"STR_363";"Rural";"Southeast"
"STR_316";"Rural";"Southwest"
"STR_080";"Suburban";"Midwest"
"STR_433";"Rural";"Midwest"
"STR_347";"Suburban";"West"
"STR_176";"Rural";"Northeast"
"STR_474";"Urban";"West"
"STR_355";"Rural";"Midwest"
"STR_146";"Rural";"Midwest"
"STR_141";"Suburban";"Midwest"
"STR_121";"Urban";"Southeast"
"STR_395";"Urban";"West"
"STR_007";"Suburban";"West"
"STR_465";"Suburban";"Midwest"
"STR_387";"Suburban";"West"
"STR_433";"Rural";"Midwest"
"STR_389";"Urban";"Southwest"
"STR_370";"Suburban";"West"
"STR_356";"Rural";"West"
"STR_356";"Rural";"West"
"STR_411";"Urban";"Midwest"
"STR_108";"Urban";"Midwest"
"STR_027";"Suburban";"Southeast"
"STR_432";"Suburban";"Midwest"
"STR_286";"Suburban";"Midwest"
"STR_153";"Urban";"Northeast"
"STR_176";"Rural";"Northeast"
"STR_308";"Rural";"West"
"STR_483";"Rural";"Midwest"
"STR_220";"Urban";"Northeast"
"STR_055";"Urban";"Southeast"
"STR_179";"Urban";"Southeast"
"STR_344";"Rural";"Midwest"
"STR_019";"Urban";"West"
"STR_123";"Rural";"Midwest"
"STR_015";"Rural";"West"
"STR_395";"Urban";"West"
"STR_006";"Urban";"Northeast"
"STR_317";"Suburban";"Southeast"
"STR_239";"Rural";"Southwest"
"STR_112";"Rural";"Northeast"
"STR_181";"Suburban";"Midwest"
"STR_335";"Rural";"Southwest"
"STR_485";"Rural";"Midwest"
"STR_399";"Suburban";"Northeast"
"STR_134";"Urban";"West"
"STR_478";"Urban";"Northeast"
"STR_161";"Rural";"West"
"STR_404";"Urban";"Northeast"
"STR_286";"Suburban";"Midwest"
"STR_083";"Urban";"Midwest"
"STR_173";"Suburban";"Southeast"
"STR_409";"Rural";"Southwest"
"STR_167";"Urban";"Southeast"
"STR_137";"Urban";"Southwest"
"STR_435";"Suburban";"Southwest"
"STR_412";"Suburban";"West"
"STR_401";"Urban";"Southeast"
"STR_145";"Urban";"Northeast"
"STR_077";"Urban";"Southwest"
"STR_234";"Rural";"Northeast"
"STR_389";"Urban";"Southwest"
"STR_498";"Urban";"Northeast"
"STR_458";"Urban";"Southwest"
"STR_453";"Suburban";"West"
"STR_393";"Rural";"Southwest"
"STR_351";"Suburban";"West"
"STR_494";"Rural";"Southeast"
"STR_253";"Suburban";"Southwest"
"STR_420";"Suburban";"Northeast"
"STR_027";"Suburban";"Southeast"
"STR_496";"Rural";"Northeast"
"STR_275";"Rural";"West"
"STR_111";"Suburban";"West"
"STR_410";"Suburban";"Southeast"
"STR_289";"Suburban";"Southwest"
"STR_409";"Rural";"Southwest"
"STR_098";"Suburban";"Southwest"
"STR_165";"Urban";"West"
"STR_444";"Suburban";"West"
"STR_089";"Rural";"Southwest"
"STR_323";"Urban";"West"
"STR_256";"Suburban";"West"
"STR_460";"Rural";"West"
"STR_340";"Suburban";"Southwest"
"STR_381";"Suburban";"Southwest"
"STR_338";"Suburban";"Northeast"
"STR_007";"Suburban";"West"
"STR_410";"Suburban";"Southeast"
"STR_182";"Rural";"Northeast"
"STR_163";"Rural";"Southwest"
"STR_442";"Suburban";"West"
"STR_241";"Rural";"West"
"STR_320";"Urban";"Midwest"
"STR_150";"Urban";"Southwest"
"STR_138";"Rural";"West"
"STR_412";"Suburban";"West"
"STR_251";"Urban";"West"
"STR_404";"Urban";"Northeast"
"STR_390";"Urban";"Southeast"
"STR_388";"Rural";"Southeast"
"STR_035";"Rural";"Midwest"
"STR_096";"Urban";"Midwest"
"STR_225";"Rural";"Southwest"
"STR_160";"Rural";"Midwest"
"STR_308";"Rural";"West"
"STR_316";"Rural";"Southwest"
"STR_411";"Urban";"Midwest"
"STR_074";"Rural";"Southwest"
"STR_295";"Suburban";"Southwest"
"STR_395";"Urban";"West"
"STR_414";"Suburban";"West"
"STR_478";"Urban";"Northeast"
"STR_388";"Rural";"Southeast"
"STR_275";"Rural";"West"
"STR_288";"Urban";"Northeast"
"STR_336";"Rural";"Southwest"
"STR_277";"Suburban";"Northeast"
"STR_115";"Suburban";"Midwest"
"STR_154";"Urban";"Southeast"
"STR_061";"Rural";"West"
"STR_041";"Urban";"Midwest"
"STR_058";"Rural";"Northeast"
"STR_137";"Urban";"Southwest"
"STR_341";"Suburban";"Southeast"
"STR_287";"Suburban";"Southwest"
"STR_482";"Rural";"Southeast"
"STR_466";"Rural";"Southwest"
"STR_153";"Urban";"Northeast"
"STR_259";"Suburban";"Southwest"
"STR_316";"Rural";"Southwest"
"STR_091";"Urban";"West"
"STR_240";"Urban";"Northeast"
"STR_192";"Suburban";"Northeast"
"STR_284";"Suburban";"Southeast"
"STR_443";"Rural";"Midwest"
"STR_222";"Suburban";"Midwest"
"STR_497";"Rural";"Northeast"
"STR_407";"Rural";"Southeast"
"STR_493";"Suburban";"Midwest"
"STR_230";"Suburban";"Southeast"
"STR_268";"Urban";"Southwest"
"STR_072";"Urban";"Southeast"
"STR_271";"Suburban";"West"
"STR_176";"Rural";"Northeast"
"STR_377";"Rural";"Southwest"
"STR_069";"Urban";"Northeast"
"STR_097";"Urban";"Northeast"
"STR_024";"Suburban";"Southeast"
"STR_351";"Suburban";"West"
"STR_457";"Rural";"Northeast"
"STR_368";"Suburban";"Northeast"
"STR_152";"Suburban";"Northeast"
"STR_025";"Urban";"Northeast"
"STR_196";"Urban";"Northeast"
"STR_291";"Urban";"Northeast"
"STR_036";"Rural";"West"
"STR_136";"Suburban";"Midwest"
"STR_472";"Suburban";"Northeast"
"STR_117";"Suburban";"Northeast"
"STR_066";"Rural";"Southeast"
"STR_400";"Rural";"West"
"STR_222";"Suburban";"Midwest"
"STR_089";"Rural";"Southwest"
"STR_294";"Suburban";"Midwest"
"STR_262";"Urban";"Southeast"
"STR_058";"Rural";"Northeast"
"STR_448";"Rural";"Southeast"
"STR_003";"Rural";"West"
"STR_271";"Suburban";"West"
"STR_021";"Rural";"Midwest"
"STR_232";"Suburban";"Southeast"
"STR_297";"Rural";"Southwest"
"STR_419";"Rural";"West"
"STR_155";"Rural";"Midwest"
"STR_068";"Urban";"Southeast"
"STR_378";"Suburban";"Midwest"
"STR_450";"Urban";"West"
"STR_113";"Rural";"Southeast"
"STR_458";"Urban";"Southwest"
"STR_453";"Suburban";"West"
"STR_148";"Urban";"Midwest"
"STR_412";"Suburban";"West"
"STR_004";"Urban";"Southwest"
"STR_240";"Urban";"Northeast"
"STR_432";"Suburban";"Midwest"
"STR_001";"Suburban";"Southwest"
"STR_215";"Urban";"Northeast"
"STR_270";"Suburban";"Southeast"
"STR_300";"Urban";"Southwest"
"STR_457";"Rural";"Northeast"
"STR_382";"Urban";"West"
"STR_279";"Urban";"Northeast"
"STR_341";"Suburban";"Southeast"
"STR_196";"Urban";"Northeast"
"STR_113";"Rural";"Southeast"
"STR_003";"Rural";"West"
"STR_071";"Urban";"Southeast"
"STR_304";"Suburban";"West"
"STR_010";"Urban";"Southeast"
"STR_340";"Suburban";"Southwest"
"STR_065";"Suburban";"Southwest"
"STR_264";"Suburban";"Midwest"
"STR_169";"Rural";"Southwest"
"STR_467";"Rural";"Midwest"
"STR_350";"Urban";"West"
"STR_431";"Suburban";"Northeast"
"STR_044";"Urban";"Southeast"
"STR_272";"Urban";"Southeast"
"STR_245";"Rural";"Midwest"
"STR_087";"Urban";"West"
"STR_035";"Rural";"Midwest"
"STR_403";"Urban";"Midwest"
"STR_019";"Urban";"West"
"STR_468";"Rural";"Northeast"
"STR_388";"Rural";"Southeast"
"STR_262";"Urban";"Southeast"
"STR_041";"Urban";"Midwest"
"STR_268";"Urban";"Southwest"
"STR_138";"Rural";"West"
"STR_192";"Suburban";"Northeast"
"STR_044";"Urban";"Southeast"
"STR_323";"Urban";"West"
"STR_306";"Suburban";"West"
"STR_386";"Urban";"Southwest"
"STR_213";"Rural";"Southwest"
"STR_120";"Suburban";"Southeast"
"STR_253";"Suburban";"Southwest"
"STR_361";"Suburban";"Northeast"
"STR_086";"Suburban";"Midwest"
"STR_219";"Rural";"Midwest"
"STR_444";"Suburban";"West"
"STR_040";"Suburban";"Southeast"
"STR_481";"Urban";"West"
"STR_310";"Urban";"Southeast"
"STR_063";"Suburban";"Southeast"
"STR_363";"Rural";"Southeast"
"STR_333";"Suburban";"Southwest"
"STR_164";"Rural";"Southwest"
"STR_277";"Suburban";"Northeast"
"STR_248";"Rural";"Southeast"
"STR_286";"Suburban";"Midwest"
"STR_093";"Suburban";"Midwest"
"STR_345";"Urban";"Southeast"
"STR_239";"Rural";"Southwest"
"STR_253";"Suburban";"Southwest"
"STR_199";"Urban";"Southwest"
"STR_491";"Suburban";"Midwest"
"STR_192";"Suburban";"Northeast"
"STR_487";"Urban";"Southeast"
"STR_388";"Rural";"Southeast"
"STR_070";"Suburban";"Southwest"
"STR_168";"Urban";"Midwest"
"STR_298";"Rural";"Northeast"
"STR_232";"Suburban";"Southeast"
"STR_422";"Urban";"Northeast"
"STR_327";"Suburban";"Southwest"
"STR_137";"Urban";"Southwest"
"STR_156";"Urban";"Midwest"
"STR_003";"Rural";"West"
"STR_281";"Urban";"Midwest"
"STR_049";"Rural";"Southwest"
"STR_474";"Urban";"West"
"STR_472";"Suburban";"Northeast"
"STR_088";"Urban";"Midwest"
"STR_177";"Urban";"Southeast"
"STR_333";"Suburban";"Southwest"
"STR_074";"Rural";"Southwest"
"STR_070";"Suburban";"Southwest"
"STR_062";"Rural";"Southeast"
"STR_254";"Suburban";"Southeast"
"STR_399";"Suburban";"Northeast"
"STR_205";"Rural";"Southeast"
"STR_042";"Rural";"Southeast"
"STR_325";"Urban";"Northeast"
"STR_269";"Rural";"Southwest"
"STR_466";"Rural";"Southwest"
"STR_419";"Rural";"West"
"STR_158";"Rural";"West"
"STR_251";"Urban";"West"
"STR_382";"Urban";"West"
"STR_212";"Suburban";"Midwest"
"STR_411";"Urban";"Midwest"
"STR_434";"Rural";"West"
"STR_390";"Urban";"Southeast"
"STR_136";"Suburban";"Midwest"
"STR_142";"Urban";"Southeast"
"STR_405";"Rural";"Southeast"
"STR_499";"Suburban";"Southwest"
"STR_137";"Urban";"Southwest"
"STR_078";"Suburban";"Southeast"
"STR_179";"Urban";"Southeast"
"STR_434";"Rural";"West"
"STR_174";"Rural";"Southeast"
"STR_188";"Rural";"West"
"STR_134";"Urban";"West"
"STR_154";"Urban";"Southeast"
"STR_262";"Urban";"Southeast"
"STR_424";"Suburban";"Northeast"
"STR_284";"Suburban";"Southeast"
"STR_477";"Rural";"Midwest"
"STR_369";"Suburban";"Southeast"
"STR_337";"Rural";"Southwest"
"STR_347";"Suburban";"West"
"STR_393";"Rural";"Southwest"
"STR_252";"Urban";"West"
"STR_083";"Urban";"Midwest"
"STR_499";"Suburban";"Southwest"
"STR_211";"Urban";"Northeast"
"STR_474";"Urban";"West"
"STR_103";"Suburban";"Midwest"
"STR_030";"Urban";"Midwest"
"STR_102";"Urban";"Southeast"
"STR_364";"Suburban";"West"
"STR_467";"Rural";"Midwest"
"STR_022";"Urban";"Southeast"
"STR_044";"Urban";"Southeast"
"STR_220";"Urban";"Northeast"
"STR_141";"Suburban";"Midwest"
"STR_018";"Suburban";"West"
"STR_492";"Rural";"Northeast"
"STR_068";"Urban";"Southeast"
"STR_329";"Rural";"West"
"STR_111";"Suburban";"West"
"STR_303";"Rural";"Southwest"
"STR_092";"Rural";"Southeast"
"STR_197";"Rural";"West"
"STR_469";"Rural";"Southeast"
"STR_031";"Rural";"West"
"STR_186";"Suburban";"Southwest"
"STR_427";"Rural";"West"
"STR_031";"Rural";"West"
"STR_253";"Suburban";"Southwest"
"STR_095";"Urban";"Midwest"
"STR_049";"Rural";"Southwest"
"STR_079";"Suburban";"Southeast"
"STR_094";"Suburban";"Southeast"
