"order_id";"cart_size";"num_customizations";"has_food_item";"drink_category_id"
"ORD_00061389";4;2;"False";5
"ORD_00061390";4;3;"True";5
"ORD_00061391";6;1;"True";3
"ORD_00061392";3;3;"True";2
"ORD_00061393";4;3;"True";4
"ORD_00061394";6;1;"False";5
"ORD_00061395";1;2;"False";1
"ORD_00061396";4;3;"False";2
"ORD_00061397";1;0;"False";3
"ORD_00061398";4;1;"False";1
"ORD_00061399";6;1;"False";5
"ORD_00061400";2;2;"True";1
"ORD_00061401";1;2;"False";5
"ORD_00061402";3;1;"False";1
"ORD_00061403";3;3;"False";4
"ORD_00061404";5;1;"True";2
"ORD_00061405";2;1;"False";4
"ORD_00061406";4;0;"False";5
"ORD_00061407";1;2;"True";5
"ORD_00061408";6;1;"True";5
"ORD_00061409";2;5;"False";3
"ORD_00061410";5;5;"True";5
"ORD_00061411";4;1;"False";5
"ORD_00061412";2;0;"False";2
"ORD_00061413";5;2;"False";2
"ORD_00061414";2;1;"False";6
"ORD_00061415";4;0;"True";3
"ORD_00061416";3;1;"False";4
"ORD_00061417";6;1;"False";6
"ORD_00061418";4;0;"True";3
"ORD_00061419";4;1;"False";5
"ORD_00061420";3;1;"False";4
"ORD_00061421";4;1;"False";6
"ORD_00061422";6;1;"False";6
"ORD_00061423";3;2;"False";5
"ORD_00061424";1;4;"False";6
"ORD_00061425";10;1;"False";4
"ORD_00061426";6;0;"False";2
"ORD_00061427";2;1;"False";6
"ORD_00061428";2;3;"False";4
"ORD_00061429";3;0;"True";1
"ORD_00061430";5;3;"False";2
"ORD_00061431";4;1;"False";3
"ORD_00061432";6;2;"False";5
"ORD_00061433";4;0;"True";3
"ORD_00061434";2;0;"False";3
"ORD_00061435";5;3;"False";2
"ORD_00061436";3;2;"False";5
"ORD_00061437";3;0;"True";2
"ORD_00061438";2;2;"False";5
"ORD_00061439";2;1;"False";2
"ORD_00061440";5;4;"False";3
"ORD_00061441";7;2;"False";4
"ORD_00061442";6;0;"False";3
"ORD_00061443";5;1;"False";5
"ORD_00061444";5;4;"True";5
"ORD_00061445";3;3;"True";2
"ORD_00061446";5;1;"True";6
"ORD_00061447";2;1;"False";6
"ORD_00061448";3;2;"True";6
"ORD_00061449";4;1;"False";4
"ORD_00061450";1;1;"True";2
"ORD_00061451";3;3;"True";2
"ORD_00061452";5;3;"True";3
"ORD_00061453";5;3;"False";5
"ORD_00061454";5;2;"False";5
"ORD_00061455";5;3;"True";3
"ORD_00061456";6;0;"True";4
"ORD_00061457";3;1;"False";3
"ORD_00061458";4;0;"True";5
"ORD_00061459";8;3;"False";4
"ORD_00061460";3;2;"False";1
"ORD_00061461";3;0;"False";5
"ORD_00061462";2;0;"False";6
"ORD_00061463";2;2;"False";3
"ORD_00061464";3;2;"False";2
"ORD_00061465";2;0;"False";3
"ORD_00061466";3;0;"False";1
"ORD_00061467";1;2;"False";1
"ORD_00061468";7;1;"True";6
"ORD_00061469";2;0;"False";1
"ORD_00061470";3;0;"False";4
"ORD_00061471";6;2;"False";4
"ORD_00061472";4;1;"True";3
"ORD_00061473";6;0;"False";6
"ORD_00061474";6;1;"False";3
"ORD_00061475";5;2;"True";6
"ORD_00061476";4;0;"False";4
"ORD_00061477";4;3;"False";3
"ORD_00061478";4;1;"False";6
"ORD_00061479";3;3;"True";3
"ORD_00061480";6;5;"False";4
"ORD_00061481";2;2;"False";6
"ORD_00061482";5;1;"False";3
"ORD_00061483";8;0;"False";1
"ORD_00061484";3;4;"False";2
"ORD_00061485";5;1;"False";6
"ORD_00061486";7;3;"True";6
"ORD_00061487";5;4;"False";4
"ORD_00061488";6;2;"False";6
"ORD_00061489";3;3;"False";1
"ORD_00061490";3;2;"False";1
"ORD_00061491";4;4;"False";6
"ORD_00061492";1;3;"False";3
"ORD_00061493";3;0;"False";6
"ORD_00061494";3;1;"False";2
"ORD_00061495";4;3;"True";6
"ORD_00061496";2;0;"False";4
"ORD_00061497";5;2;"False";4
"ORD_00061498";5;2;"True";5
"ORD_00061499";3;2;"False";2
"ORD_00061500";3;1;"False";4
"ORD_00061501";2;0;"False";6
"ORD_00061502";1;2;"False";2
"ORD_00061503";4;0;"True";6
"ORD_00061504";3;1;"False";2
"ORD_00061505";2;0;"False";5
"ORD_00061506";3;3;"False";2
"ORD_00061507";4;1;"False";3
"ORD_00061508";4;2;"True";1
"ORD_00061509";3;2;"False";1
"ORD_00061510";3;5;"True";4
"ORD_00061511";3;3;"False";3
"ORD_00061512";5;4;"False";1
"ORD_00061513";5;3;"True";2
"ORD_00061514";5;0;"False";3
"ORD_00061515";4;3;"False";1
"ORD_00061516";4;4;"True";6
"ORD_00061517";3;3;"True";6
"ORD_00061518";1;1;"False";2
"ORD_00061519";4;3;"False";6
"ORD_00061520";4;1;"False";3
"ORD_00061521";2;1;"False";6
"ORD_00061522";4;5;"True";3
"ORD_00061523";7;2;"False";6
"ORD_00061524";9;3;"True";2
"ORD_00061525";1;1;"False";3
"ORD_00061526";3;3;"False";6
"ORD_00061527";4;2;"False";5
"ORD_00061528";1;2;"False";6
"ORD_00061529";2;1;"False";1
"ORD_00061530";3;1;"False";3
"ORD_00061531";2;4;"False";1
"ORD_00061532";3;2;"False";6
"ORD_00061533";5;2;"False";3
"ORD_00061534";4;0;"False";2
"ORD_00061535";5;0;"True";1
"ORD_00061536";4;1;"False";1
"ORD_00061537";6;1;"False";5
"ORD_00061538";3;3;"True";6
"ORD_00061539";2;3;"False";1
"ORD_00061540";2;2;"False";1
"ORD_00061541";1;1;"False";3
"ORD_00061542";1;4;"False";1
"ORD_00061543";4;1;"True";2
"ORD_00061544";3;2;"False";2
"ORD_00061545";4;0;"True";2
"ORD_00061546";4;0;"False";5
"ORD_00061547";2;2;"False";4
"ORD_00061548";6;2;"True";6
"ORD_00061549";3;0;"False";6
"ORD_00061550";5;2;"True";4
"ORD_00061551";6;2;"True";6
"ORD_00061552";4;2;"False";3
"ORD_00061553";4;4;"False";4
"ORD_00061554";5;2;"False";3
"ORD_00061555";7;0;"False";3
"ORD_00061556";3;3;"True";5
"ORD_00061557";2;0;"True";2
"ORD_00061558";6;1;"False";6
"ORD_00061559";5;2;"False";1
"ORD_00061560";3;2;"False";5
"ORD_00061561";2;1;"False";2
"ORD_00061562";5;5;"True";5
"ORD_00061563";2;1;"False";3
"ORD_00061564";3;4;"True";2
"ORD_00061565";4;2;"False";2
"ORD_00061566";1;1;"False";6
"ORD_00061567";3;0;"False";6
"ORD_00061568";6;4;"False";1
"ORD_00061569";4;3;"False";2
"ORD_00061570";2;3;"True";5
"ORD_00061571";5;2;"False";1
"ORD_00061572";2;1;"False";3
"ORD_00061573";4;1;"False";2
"ORD_00061574";2;1;"False";4
"ORD_00061575";4;1;"False";1
"ORD_00061576";5;1;"False";1
"ORD_00061577";4;3;"False";5
"ORD_00061578";2;5;"True";4
"ORD_00061579";2;0;"True";1
"ORD_00061580";1;2;"False";6
"ORD_00061581";4;1;"False";1
"ORD_00061582";2;4;"True";6
"ORD_00061583";2;0;"True";5
"ORD_00061584";4;4;"True";3
"ORD_00061585";4;1;"False";4
"ORD_00061586";4;2;"True";3
"ORD_00061587";1;3;"False";3
"ORD_00061588";5;5;"False";1
"ORD_00061589";5;2;"False";3
"ORD_00061590";5;2;"False";1
"ORD_00061591";2;1;"False";4
"ORD_00061592";3;0;"True";5
"ORD_00061593";6;4;"False";2
"ORD_00061594";5;3;"False";4
"ORD_00061595";4;2;"False";1
"ORD_00061596";2;3;"False";6
"ORD_00061597";2;2;"False";3
"ORD_00061598";5;4;"False";1
"ORD_00061599";6;2;"True";4
"ORD_00061600";3;1;"False";5
"ORD_00061601";4;2;"False";1
"ORD_00061602";4;1;"False";3
"ORD_00061603";3;4;"False";5
"ORD_00061604";2;2;"False";3
"ORD_00061605";6;3;"True";6
"ORD_00061606";6;2;"False";4
"ORD_00061607";4;2;"False";2
"ORD_00061608";6;2;"False";1
"ORD_00061609";4;4;"True";5
"ORD_00061610";3;1;"True";2
"ORD_00061611";6;1;"False";3
"ORD_00061612";1;0;"True";5
"ORD_00061613";3;2;"True";2
"ORD_00061614";4;3;"False";4
"ORD_00061615";4;3;"True";3
"ORD_00061616";5;1;"False";5
"ORD_00061617";5;5;"True";3
"ORD_00061618";6;1;"False";6
"ORD_00061619";4;4;"True";2
"ORD_00061620";6;1;"True";3
"ORD_00061621";6;0;"False";3
"ORD_00061622";2;3;"True";6
"ORD_00061623";1;5;"False";2
"ORD_00061624";4;0;"True";3
"ORD_00061625";5;4;"True";3
"ORD_00061626";3;2;"False";1
"ORD_00061627";5;1;"False";4
"ORD_00061628";4;4;"False";6
"ORD_00061629";1;2;"False";2
"ORD_00061630";5;1;"True";5
"ORD_00061631";4;5;"False";3
"ORD_00061632";3;0;"True";1
"ORD_00061633";6;0;"False";5
"ORD_00061634";4;1;"True";5
"ORD_00061635";1;0;"False";3
"ORD_00061636";3;2;"False";1
"ORD_00061637";7;1;"False";2
"ORD_00061638";4;0;"True";3
"ORD_00061639";2;1;"False";1
"ORD_00061640";3;3;"False";3
"ORD_00061641";5;0;"False";5
"ORD_00061642";7;1;"False";1
"ORD_00061643";3;0;"False";2
"ORD_00061644";2;1;"False";6
"ORD_00061645";4;2;"False";2
"ORD_00061646";5;5;"False";6
"ORD_00061647";5;3;"False";6
"ORD_00061648";5;4;"False";2
"ORD_00061649";3;3;"False";4
"ORD_00061650";3;2;"False";4
"ORD_00061651";6;2;"False";6
"ORD_00061652";3;2;"True";6
"ORD_00061653";1;0;"False";5
"ORD_00061654";3;1;"False";1
"ORD_00061655";5;3;"True";2
"ORD_00061656";5;1;"True";6
"ORD_00061657";2;4;"False";3
"ORD_00061658";2;1;"True";4
"ORD_00061659";1;0;"True";6
"ORD_00061660";1;1;"False";2
"ORD_00061661";8;2;"False";1
"ORD_00061662";3;1;"False";1
"ORD_00061663";3;0;"False";5
"ORD_00061664";1;0;"False";6
"ORD_00061665";7;3;"True";4
"ORD_00061666";4;4;"False";4
"ORD_00061667";5;1;"True";4
"ORD_00061668";2;4;"False";2
"ORD_00061669";4;2;"True";6
"ORD_00061670";5;3;"False";3
"ORD_00061671";6;1;"False";4
"ORD_00061672";2;2;"True";1
"ORD_00061673";2;0;"True";6
"ORD_00061674";6;4;"False";2
"ORD_00061675";5;0;"False";4
"ORD_00061676";4;5;"True";4
"ORD_00061677";4;1;"True";5
"ORD_00061678";3;2;"False";5
"ORD_00061679";3;0;"False";1
"ORD_00061680";7;1;"False";3
"ORD_00061681";3;1;"True";6
"ORD_00061682";7;0;"False";3
"ORD_00061683";3;1;"True";2
"ORD_00061684";5;1;"True";6
"ORD_00061685";3;3;"False";6
"ORD_00061686";4;2;"True";4
"ORD_00061687";3;1;"False";5
"ORD_00061688";1;0;"False";4
"ORD_00061689";3;4;"False";3
"ORD_00061690";5;0;"False";4
"ORD_00061691";3;3;"True";4
"ORD_00061692";1;1;"False";3
"ORD_00061693";1;2;"False";6
"ORD_00061694";4;1;"False";2
"ORD_00061695";2;1;"False";2
"ORD_00061696";4;0;"False";5
"ORD_00061697";5;3;"False";3
"ORD_00061698";3;3;"False";5
"ORD_00061699";5;3;"False";6
"ORD_00061700";3;1;"True";2
"ORD_00061701";2;1;"False";1
"ORD_00061702";2;1;"False";4
"ORD_00061703";3;2;"False";4
"ORD_00061704";5;1;"True";6
"ORD_00061705";2;5;"False";3
"ORD_00061706";4;0;"True";6
"ORD_00061707";3;1;"False";5
"ORD_00061708";3;4;"False";2
"ORD_00061709";4;3;"False";2
"ORD_00061710";6;1;"True";3
"ORD_00061711";2;0;"False";5
"ORD_00061712";4;2;"False";4
"ORD_00061713";3;2;"True";6
"ORD_00061714";6;6;"True";4
"ORD_00061715";2;3;"False";5
"ORD_00061716";6;4;"False";4
"ORD_00061717";1;1;"False";1
"ORD_00061718";4;1;"False";1
"ORD_00061719";3;4;"False";4
"ORD_00061720";2;1;"False";1
"ORD_00061721";4;4;"True";5
"ORD_00061722";3;0;"False";3
"ORD_00061723";5;2;"True";3
"ORD_00061724";6;4;"False";6
"ORD_00061725";6;3;"False";3
"ORD_00061726";3;0;"True";4
"ORD_00061727";7;1;"True";4
"ORD_00061728";1;0;"False";2
"ORD_00061729";2;1;"True";5
"ORD_00061730";6;3;"True";4
"ORD_00061731";5;0;"False";3
"ORD_00061732";4;2;"False";2
"ORD_00061733";5;2;"True";2
"ORD_00061734";4;1;"False";6
"ORD_00061735";2;2;"False";6
"ORD_00061736";6;3;"False";6
"ORD_00061737";3;2;"False";2
"ORD_00061738";2;0;"True";6
"ORD_00061739";4;1;"True";1
"ORD_00061740";5;1;"False";1
"ORD_00061741";4;3;"False";1
"ORD_00061742";5;0;"False";1
"ORD_00061743";2;1;"True";4
"ORD_00061744";3;0;"False";4
"ORD_00061745";5;0;"False";4
"ORD_00061746";3;1;"True";4
"ORD_00061747";1;0;"False";6
"ORD_00061748";3;3;"False";4
"ORD_00061749";3;0;"False";2
"ORD_00061750";3;0;"False";6
"ORD_00061751";2;2;"True";6
"ORD_00061752";5;0;"False";1
"ORD_00061753";3;2;"False";4
"ORD_00061754";2;4;"True";4
"ORD_00061755";4;2;"False";5
"ORD_00061756";5;2;"False";1
"ORD_00061757";5;1;"False";2
"ORD_00061758";2;2;"False";5
"ORD_00061759";4;2;"True";1
"ORD_00061760";5;7;"True";5
"ORD_00061761";4;5;"False";6
"ORD_00061762";6;4;"False";2
"ORD_00061763";1;1;"False";6
"ORD_00061764";3;5;"False";5
"ORD_00061765";3;1;"True";4
"ORD_00061766";4;0;"False";1
"ORD_00061767";5;2;"True";4
"ORD_00061768";2;2;"False";6
"ORD_00061769";4;2;"False";6
"ORD_00061770";4;2;"False";5
"ORD_00061771";3;1;"True";3
"ORD_00061772";2;1;"False";1
"ORD_00061773";6;0;"False";4
"ORD_00061774";4;1;"False";2
"ORD_00061775";5;0;"False";5
"ORD_00061776";6;5;"False";5
"ORD_00061777";4;1;"False";1
"ORD_00061778";4;0;"False";5
"ORD_00061779";2;2;"False";5
"ORD_00061780";6;2;"False";2
"ORD_00061781";4;1;"False";4
"ORD_00061782";4;0;"False";4
"ORD_00061783";5;2;"True";1
"ORD_00061784";2;2;"False";3
"ORD_00061785";2;3;"True";5
"ORD_00061786";3;2;"False";4
"ORD_00061787";4;0;"False";4
"ORD_00061788";2;1;"True";5
"ORD_00061789";4;3;"False";1
"ORD_00061790";5;0;"False";6
"ORD_00061791";7;3;"True";5
"ORD_00061792";2;0;"False";2
"ORD_00061793";2;1;"False";3
"ORD_00061794";1;1;"False";6
"ORD_00061795";3;2;"False";6
"ORD_00061796";6;2;"False";4
"ORD_00061797";4;3;"True";3
"ORD_00061798";6;3;"False";1
"ORD_00061799";4;0;"False";4
"ORD_00061800";4;2;"False";3
"ORD_00061801";2;2;"True";6
"ORD_00061802";3;2;"False";1
"ORD_00061803";2;4;"False";6
"ORD_00061804";5;4;"True";6
"ORD_00061805";2;1;"False";6
"ORD_00061806";3;1;"False";3
"ORD_00061807";4;2;"False";6
"ORD_00061808";4;1;"False";3
"ORD_00061809";3;0;"True";1
"ORD_00061810";2;1;"False";6
"ORD_00061811";6;4;"False";3
"ORD_00061812";2;6;"False";1
"ORD_00061813";6;4;"True";6
"ORD_00061814";3;1;"False";3
"ORD_00061815";3;3;"True";5
"ORD_00061816";2;4;"False";2
"ORD_00061817";7;1;"False";6
"ORD_00061818";4;1;"False";4
"ORD_00061819";3;3;"False";1
"ORD_00061820";3;3;"True";2
"ORD_00061821";7;0;"False";5
"ORD_00061822";3;1;"False";3
"ORD_00061823";6;0;"True";4
"ORD_00061824";4;2;"False";2
"ORD_00061825";4;0;"False";1
"ORD_00061826";3;2;"False";2
"ORD_00061827";9;1;"False";5
"ORD_00061828";4;2;"False";5
"ORD_00061829";4;3;"True";6
"ORD_00061830";5;1;"False";4
"ORD_00061831";4;1;"False";5
"ORD_00061832";3;1;"False";3
"ORD_00061833";4;3;"True";3
"ORD_00061834";2;1;"False";1
"ORD_00061835";2;1;"False";2
"ORD_00061836";4;2;"False";4
"ORD_00061837";5;1;"False";3
"ORD_00061838";5;4;"False";5
"ORD_00061839";4;0;"False";1
"ORD_00061840";4;2;"False";4
"ORD_00061841";1;1;"False";5
"ORD_00061842";3;2;"False";4
"ORD_00061843";4;3;"False";6
"ORD_00061844";2;1;"True";6
"ORD_00061845";7;3;"False";2
"ORD_00061846";3;2;"False";3
"ORD_00061847";5;1;"False";6
"ORD_00061848";5;4;"True";6
"ORD_00061849";1;1;"False";2
"ORD_00061850";3;1;"True";2
"ORD_00061851";5;1;"False";6
"ORD_00061852";5;2;"False";4
"ORD_00061853";7;1;"False";1
"ORD_00061854";3;1;"True";2
"ORD_00061855";5;1;"False";4
"ORD_00061856";2;3;"False";6
"ORD_00061857";3;3;"False";2
"ORD_00061858";4;2;"False";4
"ORD_00061859";2;0;"False";3
"ORD_00061860";2;3;"True";5
"ORD_00061861";6;4;"False";1
"ORD_00061862";2;3;"False";6
"ORD_00061863";4;0;"False";2
"ORD_00061864";6;2;"False";4
"ORD_00061865";6;2;"False";3
"ORD_00061866";1;2;"False";6
"ORD_00061867";5;3;"True";3
"ORD_00061868";3;7;"True";2
"ORD_00061869";4;4;"False";5
"ORD_00061870";5;1;"False";3
"ORD_00061871";4;1;"False";6
"ORD_00061872";4;1;"True";4
"ORD_00061873";5;2;"False";3
"ORD_00061874";6;4;"True";4
"ORD_00061875";3;4;"False";6
"ORD_00061876";1;0;"False";6
"ORD_00061877";8;2;"True";6
"ORD_00061878";2;4;"True";3
"ORD_00061879";2;1;"True";2
"ORD_00061880";4;2;"False";5
"ORD_00061881";3;1;"True";4
"ORD_00061882";3;1;"False";1
"ORD_00061883";1;2;"False";6
"ORD_00061884";5;4;"True";1
"ORD_00061885";5;1;"True";4
"ORD_00061886";4;1;"False";6
"ORD_00061887";3;1;"False";2
"ORD_00061888";3;1;"False";3
"ORD_00061889";4;3;"False";6
"ORD_00061890";4;1;"False";1
"ORD_00061891";4;0;"True";3
"ORD_00061892";5;4;"True";1
"ORD_00061893";3;1;"False";5
"ORD_00061894";2;4;"False";2
"ORD_00061895";3;4;"False";6
"ORD_00061896";7;0;"True";5
"ORD_00061897";3;2;"True";6
"ORD_00061898";1;2;"False";1
"ORD_00061899";3;3;"True";1
"ORD_00061900";4;4;"False";4
"ORD_00061901";7;5;"False";1
"ORD_00061902";5;6;"False";3
"ORD_00061903";3;3;"True";5
"ORD_00061904";4;2;"False";6
"ORD_00061905";3;2;"True";6
"ORD_00061906";4;1;"True";5
"ORD_00061907";2;3;"True";1
"ORD_00061908";2;3;"False";3
"ORD_00061909";6;1;"False";3
"ORD_00061910";5;4;"True";3
"ORD_00061911";5;2;"False";1
"ORD_00061912";3;1;"True";1
"ORD_00061913";5;0;"False";6
"ORD_00061914";7;1;"False";5
"ORD_00061915";6;6;"False";4
"ORD_00061916";1;2;"True";3
"ORD_00061917";5;2;"True";1
"ORD_00061918";1;3;"False";2
"ORD_00061919";4;1;"False";1
"ORD_00061920";3;0;"False";4
"ORD_00061921";3;0;"False";1
"ORD_00061922";3;4;"True";6
"ORD_00061923";2;2;"True";1
"ORD_00061924";2;1;"False";6
"ORD_00061925";6;1;"False";5
"ORD_00061926";7;6;"False";2
"ORD_00061927";4;1;"False";3
"ORD_00061928";5;1;"True";2
"ORD_00061929";3;2;"False";2
"ORD_00061930";2;0;"True";4
"ORD_00061931";4;2;"False";6
"ORD_00061932";5;2;"False";2
"ORD_00061933";5;3;"False";4
"ORD_00061934";1;0;"True";1
"ORD_00061935";1;1;"True";4
"ORD_00061936";4;1;"False";2
"ORD_00061937";6;2;"False";2
"ORD_00061938";2;1;"False";2
"ORD_00061939";3;2;"False";1
"ORD_00061940";3;0;"False";2
"ORD_00061941";4;3;"True";2
"ORD_00061942";4;3;"False";5
"ORD_00061943";3;1;"False";4
"ORD_00061944";2;2;"False";6
"ORD_00061945";2;1;"False";1
"ORD_00061946";5;3;"True";5
"ORD_00061947";5;3;"False";1
"ORD_00061948";5;3;"True";4
"ORD_00061949";2;2;"False";5
"ORD_00061950";6;8;"False";2
"ORD_00061951";7;0;"True";2
"ORD_00061952";4;3;"False";2
"ORD_00061953";3;4;"True";5
"ORD_00061954";7;1;"True";4
"ORD_00061955";7;3;"True";2
"ORD_00061956";2;3;"True";4
"ORD_00061957";4;2;"True";5
"ORD_00061958";3;4;"True";3
"ORD_00061959";4;0;"False";1
"ORD_00061960";4;0;"False";4
"ORD_00061961";8;3;"False";6
"ORD_00061962";4;1;"False";5
"ORD_00061963";3;0;"False";3
"ORD_00061964";3;2;"True";1
"ORD_00061965";1;2;"True";6
"ORD_00061966";2;2;"True";1
"ORD_00061967";5;1;"False";6
"ORD_00061968";7;5;"False";5
"ORD_00061969";4;3;"False";3
"ORD_00061970";4;4;"False";4
"ORD_00061971";5;2;"True";3
"ORD_00061972";3;4;"False";4
"ORD_00061973";4;0;"True";1
"ORD_00061974";3;3;"True";1
"ORD_00061975";1;3;"False";2
"ORD_00061976";5;3;"False";3
"ORD_00061977";5;1;"False";1
"ORD_00061978";6;0;"False";3
"ORD_00061979";4;2;"False";4
"ORD_00061980";4;1;"False";5
"ORD_00061981";4;2;"False";2
"ORD_00061982";3;0;"False";5
"ORD_00061983";3;2;"True";5
"ORD_00061984";3;0;"False";6
"ORD_00061985";2;1;"False";2
"ORD_00061986";4;0;"False";3
"ORD_00061987";4;1;"False";6
"ORD_00061988";3;0;"False";4
"ORD_00061989";4;3;"False";6
"ORD_00061990";3;1;"False";4
"ORD_00061991";4;2;"True";4
"ORD_00061992";3;1;"False";4
"ORD_00061993";4;4;"True";1
"ORD_00061994";3;2;"False";1
"ORD_00061995";6;4;"False";6
"ORD_00061996";7;2;"False";6
"ORD_00061997";4;1;"False";6
"ORD_00061998";2;3;"True";3
"ORD_00061999";5;0;"False";3
"ORD_00062000";1;2;"False";4
"ORD_00062001";3;0;"True";5
"ORD_00062002";5;4;"False";4
"ORD_00062003";2;2;"False";3
"ORD_00062004";6;1;"False";5
"ORD_00062005";2;1;"True";5
"ORD_00062006";3;5;"False";4
"ORD_00062007";4;4;"False";1
"ORD_00062008";2;3;"False";6
"ORD_00062009";4;3;"False";3
"ORD_00062010";4;3;"False";2
"ORD_00062011";6;1;"False";4
"ORD_00062012";3;2;"False";4
"ORD_00062013";1;1;"False";6
"ORD_00062014";4;3;"True";5
"ORD_00062015";6;3;"True";5
"ORD_00062016";4;1;"False";4
"ORD_00062017";5;2;"False";3
"ORD_00062018";3;1;"False";3
"ORD_00062019";3;0;"False";4
"ORD_00062020";4;0;"False";2
"ORD_00062021";4;2;"False";1
"ORD_00062022";3;5;"False";6
"ORD_00062023";3;0;"False";6
"ORD_00062024";1;1;"True";3
"ORD_00062025";4;1;"False";4
"ORD_00062026";7;1;"False";2
"ORD_00062027";6;5;"False";4
"ORD_00062028";5;4;"True";1
"ORD_00062029";3;0;"True";5
"ORD_00062030";4;1;"False";3
"ORD_00062031";7;1;"False";5
"ORD_00062032";6;0;"True";4
"ORD_00062033";3;2;"False";6
"ORD_00062034";3;0;"True";1
"ORD_00062035";2;5;"False";5
"ORD_00062036";3;3;"False";4
"ORD_00062037";2;1;"False";5
"ORD_00062038";5;1;"False";2
"ORD_00062039";9;3;"False";2
"ORD_00062040";3;3;"False";3
"ORD_00062041";4;1;"False";5
"ORD_00062042";10;1;"False";3
"ORD_00062043";4;3;"False";5
"ORD_00062044";3;1;"False";4
"ORD_00062045";4;1;"False";2
"ORD_00062046";4;1;"False";6
"ORD_00062047";5;2;"False";5
"ORD_00062048";3;5;"False";3
"ORD_00062049";3;1;"False";1
"ORD_00062050";3;0;"False";4
"ORD_00062051";6;3;"True";5
"ORD_00062052";6;0;"False";1
"ORD_00062053";2;3;"False";2
"ORD_00062054";3;3;"False";6
"ORD_00062055";7;2;"False";4
"ORD_00062056";4;2;"True";3
"ORD_00062057";6;2;"False";6
"ORD_00062058";3;1;"True";5
"ORD_00062059";1;1;"False";1
"ORD_00062060";3;1;"False";1
"ORD_00062061";4;2;"True";5
"ORD_00062062";2;7;"False";5
"ORD_00062063";4;2;"False";2
"ORD_00062064";8;5;"True";4
"ORD_00062065";4;6;"False";5
"ORD_00062066";6;5;"False";3
"ORD_00062067";2;6;"False";3
"ORD_00062068";5;1;"True";6
"ORD_00062069";2;0;"True";6
"ORD_00062070";4;0;"False";4
"ORD_00062071";2;2;"True";4
"ORD_00062072";2;2;"True";2
"ORD_00062073";3;2;"False";6
"ORD_00062074";4;4;"True";1
"ORD_00062075";3;5;"False";2
"ORD_00062076";3;2;"False";6
"ORD_00062077";3;5;"True";4
"ORD_00062078";4;2;"False";1
"ORD_00062079";5;4;"False";5
"ORD_00062080";4;4;"True";6
"ORD_00062081";6;1;"False";1
"ORD_00062082";2;0;"False";3
"ORD_00062083";2;1;"False";6
"ORD_00062084";3;1;"True";3
"ORD_00062085";2;1;"False";3
"ORD_00062086";3;1;"False";3
"ORD_00062087";7;2;"False";1
"ORD_00062088";1;2;"False";1
"ORD_00062089";4;1;"True";1
"ORD_00062090";2;2;"False";4
"ORD_00062091";4;1;"False";2
"ORD_00062092";2;1;"False";2
"ORD_00062093";4;1;"False";4
"ORD_00062094";1;1;"False";2
"ORD_00062095";4;2;"False";2
"ORD_00062096";4;1;"False";2
"ORD_00062097";2;2;"False";4
"ORD_00062098";5;3;"True";6
"ORD_00062099";3;2;"False";1
"ORD_00062100";2;1;"False";2
"ORD_00062101";1;0;"True";6
"ORD_00062102";4;1;"False";6
"ORD_00062103";4;1;"False";1
"ORD_00062104";6;2;"True";4
"ORD_00062105";4;0;"False";3
"ORD_00062106";5;3;"False";6
"ORD_00062107";6;3;"False";4
"ORD_00062108";1;0;"True";3
"ORD_00062109";3;2;"True";2
"ORD_00062110";2;1;"False";3
"ORD_00062111";3;3;"True";5
"ORD_00062112";3;1;"True";4
"ORD_00062113";6;1;"True";3
"ORD_00062114";5;1;"False";6
"ORD_00062115";2;1;"False";1
"ORD_00062116";3;1;"False";5
"ORD_00062117";3;3;"False";4
"ORD_00062118";2;1;"True";2
"ORD_00062119";6;3;"False";3
"ORD_00062120";5;2;"False";5
"ORD_00062121";3;2;"False";5
"ORD_00062122";5;3;"False";4
"ORD_00062123";7;3;"True";3
"ORD_00062124";1;0;"True";5
"ORD_00062125";4;0;"False";3
"ORD_00062126";2;0;"False";1
"ORD_00062127";5;0;"True";4
"ORD_00062128";2;5;"True";6
"ORD_00062129";5;2;"True";2
"ORD_00062130";5;3;"False";3
"ORD_00062131";1;3;"False";4
"ORD_00062132";6;2;"False";6
"ORD_00062133";2;1;"False";3
"ORD_00062134";2;2;"True";5
"ORD_00062135";3;4;"False";2
"ORD_00062136";2;0;"False";4
"ORD_00062137";5;2;"False";2
"ORD_00062138";5;4;"True";4
"ORD_00062139";2;0;"True";4
"ORD_00062140";3;0;"True";3
"ORD_00062141";3;3;"False";4
"ORD_00062142";6;0;"False";3
"ORD_00062143";5;1;"False";3
"ORD_00062144";7;2;"True";6
"ORD_00062145";2;3;"True";3
"ORD_00062146";6;5;"True";3
"ORD_00062147";6;2;"False";2
"ORD_00062148";6;4;"False";2
"ORD_00062149";5;0;"True";6
"ORD_00062150";6;1;"False";4
"ORD_00062151";1;1;"False";4
"ORD_00062152";2;0;"False";4
"ORD_00062153";3;0;"True";1
"ORD_00062154";5;0;"True";4
"ORD_00062155";5;0;"False";5
"ORD_00062156";1;2;"False";6
"ORD_00062157";5;2;"True";5
"ORD_00062158";1;4;"False";5
"ORD_00062159";2;0;"False";5
"ORD_00062160";3;3;"False";1
"ORD_00062161";2;0;"False";5
"ORD_00062162";5;1;"False";5
"ORD_00062163";3;1;"False";1
