customer_id,customer_age_group,customer_gender,is_rewards_member
CUST_06601,25-34,Non-binary,True
CUST_06602,35-44,Female,True
CUST_06603,25-34,Male,True
CUST_06604,25-34,Female,True
CUST_06605,18-24,Female,True
CUST_06606,25-34,Female,True
CUST_06607,45-54,Male,True
CUST_06608,18-24,Female,False
CUST_06609,35-44,Male,True
CUST_06610,18-24,Male,True
CUST_06611,55+,Male,True
CUST_06612,25-34,Female,True
CUST_06613,35-44,Male,True
CUST_06614,45-54,Male,True
CUST_06615,18-24,Male,True
CUST_06616,18-24,Female,True
CUST_06617,18-24,Male,True
CUST_06618,55+,Male,True
CUST_06619,25-34,Male,True
CUST_06620,35-44,Male,True
CUST_06621,25-34,Male,True
CUST_06622,25-34,Female,True
CUST_06623,25-34,Female,True
CUST_06624,18-24,Female,True
CUST_06625,18-24,Male,True
CUST_06626,18-24,Female,True
CUST_06627,45-54,Male,True
CUST_06628,35-44,Male,True
CUST_06629,35-44,Female,True
CUST_06630,25-34,"Prefer not to say",True
CUST_06631,25-34,Male,True
CUST_06632,18-24,Female,False
CUST_06633,55+,Female,True
CUST_06634,35-44,Male,True
CUST_06635,35-44,Female,True
CUST_06636,55+,Female,True
CUST_06637,35-44,Male,True
CUST_06638,55+,Male,True
CUST_06639,25-34,Female,True
CUST_06640,45-54,Male,True
CUST_06641,25-34,Male,True
CUST_06642,18-24,Female,True
CUST_06643,45-54,Non-binary,True
CUST_06644,25-34,Female,True
CUST_06645,25-34,Female,True
CUST_06646,25-34,Non-binary,True
CUST_06647,35-44,Male,True
CUST_06648,35-44,Female,True
CUST_06649,25-34,Non-binary,True
CUST_06650,25-34,Male,False
CUST_06651,25-34,Male,True
CUST_06652,18-24,Male,True
CUST_06653,45-54,Male,True
CUST_06654,25-34,Male,True
CUST_06655,45-54,Female,True
CUST_06656,55+,Female,True
CUST_06657,18-24,Male,True
CUST_06658,25-34,Female,True
CUST_06659,45-54,Male,True
CUST_06660,25-34,Female,True
CUST_06661,55+,Male,True
CUST_06662,18-24,Female,True
CUST_06663,55+,Female,True
CUST_06664,25-34,Male,True
CUST_06666,35-44,Female,True
CUST_06667,35-44,Male,False
CUST_06668,25-34,Male,True
CUST_06669,35-44,Male,True
CUST_06670,18-24,Male,True
CUST_06671,55+,Male,True
CUST_06672,25-34,Non-binary,True
CUST_06673,55+,Female,True
CUST_06674,18-24,Male,True
CUST_06675,35-44,Female,True
CUST_06676,25-34,"Prefer not to say",True
CUST_06677,25-34,Male,True
CUST_06678,18-24,Female,True
CUST_06679,18-24,Male,True
CUST_06680,35-44,Male,False
CUST_06681,18-24,Male,True
CUST_06682,35-44,Male,True
CUST_06683,18-24,Female,True
CUST_06684,18-24,Female,True
CUST_06685,35-44,Male,True
CUST_06686,45-54,Male,True
CUST_06687,55+,Female,True
CUST_06688,45-54,Male,True
CUST_06689,25-34,Female,True
CUST_06690,18-24,Male,False
CUST_06691,35-44,Female,True
CUST_06692,45-54,Male,True
CUST_06693,18-24,Female,True
CUST_06694,45-54,Male,True
CUST_06695,35-44,"Prefer not to say",True
CUST_06696,35-44,Male,True
CUST_06697,45-54,Female,True
CUST_06698,25-34,Male,True
CUST_06699,25-34,Male,True
CUST_06700,25-34,Female,True
CUST_06701,45-54,Male,True
CUST_06702,35-44,Non-binary,True
CUST_06703,25-34,Female,True
CUST_06704,45-54,Female,True
CUST_06705,18-24,Female,True
CUST_06706,45-54,Female,True
CUST_06707,35-44,Female,True
CUST_06708,18-24,Female,True
CUST_06709,25-34,Female,False
CUST_06710,25-34,Male,True
CUST_06711,18-24,Male,True
CUST_06712,45-54,Male,True
CUST_06713,35-44,Male,True
CUST_06714,25-34,Female,True
CUST_06715,45-54,Non-binary,True
CUST_06716,25-34,Female,True
CUST_06717,25-34,Male,True
CUST_06718,55+,Female,True
CUST_06719,25-34,Female,True
CUST_06720,35-44,Female,False
CUST_06721,55+,Female,True
CUST_06722,35-44,Female,True
CUST_06723,25-34,Male,True
CUST_06724,25-34,Male,True
CUST_06725,35-44,Female,True
CUST_06726,25-34,Male,True
CUST_06727,25-34,Male,True
CUST_06728,35-44,Male,True
CUST_06729,55+,Non-binary,True
CUST_06730,35-44,Male,False
CUST_06731,25-34,Female,True
CUST_06732,35-44,Male,True
CUST_06733,25-34,Male,True
CUST_06734,35-44,Female,True
CUST_06735,45-54,Male,False
CUST_06736,45-54,Male,True
CUST_06737,35-44,Male,True
CUST_06738,35-44,Male,True
CUST_06739,45-54,Female,True
CUST_06740,18-24,Female,True
CUST_06741,45-54,Female,True
CUST_06742,25-34,Female,True
CUST_06743,45-54,Male,True
CUST_06744,35-44,Female,True
CUST_06745,25-34,Female,True
CUST_06746,25-34,Female,True
CUST_06747,35-44,Male,True
CUST_06748,35-44,Male,True
CUST_06749,55+,Female,True
CUST_06750,55+,Male,True
CUST_06751,18-24,Non-binary,True
CUST_06752,55+,Female,True
CUST_06753,55+,Female,True
CUST_06754,25-34,Female,True
CUST_06755,18-24,Male,True
CUST_06756,25-34,"Prefer not to say",True
CUST_06757,35-44,Female,True
CUST_06758,25-34,Male,False
CUST_06759,18-24,Male,True
CUST_06760,45-54,Male,True
CUST_06761,45-54,Male,True
CUST_06762,35-44,Male,True
CUST_06763,45-54,Non-binary,True
CUST_06764,35-44,Male,True
CUST_06765,45-54,Female,True
CUST_06766,18-24,Male,False
CUST_06767,35-44,Male,True
CUST_06768,25-34,Male,True
CUST_06769,35-44,Female,True
CUST_06770,25-34,Female,True
CUST_06771,45-54,Male,True
CUST_06772,35-44,Male,True
CUST_06773,25-34,Female,True
CUST_06774,45-54,Male,True
CUST_06775,35-44,"Prefer not to say",True
CUST_06776,18-24,Female,True
CUST_06777,55+,Male,True
CUST_06778,25-34,Male,True
CUST_06779,45-54,Male,True
CUST_06780,25-34,Male,True
CUST_06781,18-24,Male,True
CUST_06782,18-24,Male,True
CUST_06783,25-34,Female,True
CUST_06784,35-44,Male,True
CUST_06785,25-34,Male,True
CUST_06786,18-24,Female,True
CUST_06787,25-34,Female,True
CUST_06788,25-34,Female,True
CUST_06789,25-34,Female,True
CUST_06790,25-34,Female,True
CUST_06791,25-34,Female,False
CUST_06792,35-44,Male,True
CUST_06793,25-34,Female,False
CUST_06794,45-54,Female,True
CUST_06795,25-34,Female,True
CUST_06796,35-44,Female,True
CUST_06797,25-34,Female,True
CUST_06798,25-34,Male,True
CUST_06799,25-34,Male,True
CUST_06800,25-34,Male,True
CUST_06801,35-44,Female,True
CUST_06802,18-24,Non-binary,True
CUST_06803,25-34,Female,True
CUST_06804,25-34,Female,True
CUST_06805,25-34,Male,True
CUST_06806,25-34,Female,True
CUST_06807,35-44,Non-binary,True
CUST_06808,18-24,Male,False
CUST_06809,25-34,Male,True
CUST_06810,55+,Female,True
CUST_06811,18-24,Female,True
CUST_06812,35-44,Female,True
CUST_06813,45-54,Female,True
CUST_06814,55+,Male,True
CUST_06815,45-54,Male,True
CUST_06816,55+,Male,True
CUST_06817,35-44,Male,True
CUST_06818,18-24,Non-binary,True
CUST_06819,25-34,Male,True
CUST_06820,45-54,Male,False
CUST_06821,55+,Male,False
CUST_06822,25-34,Female,True
CUST_06823,25-34,Male,True
CUST_06824,18-24,Female,True
CUST_06825,45-54,"Prefer not to say",True
CUST_06826,55+,Male,True
CUST_06827,35-44,Non-binary,True
CUST_06828,45-54,Male,True
CUST_06829,45-54,Male,True
CUST_06830,35-44,Male,True
CUST_06831,18-24,Female,True
CUST_06832,18-24,Male,True
CUST_06833,25-34,Female,True
CUST_06834,35-44,Male,True
CUST_06835,55+,Male,True
CUST_06836,18-24,Female,True
CUST_06837,45-54,Female,True
CUST_06838,18-24,Female,True
CUST_06839,18-24,Male,True
CUST_06840,18-24,Male,True
CUST_06841,18-24,Female,True
CUST_06842,45-54,Female,True
CUST_06843,25-34,Male,True
CUST_06844,18-24,Male,True
CUST_06845,25-34,Female,True
CUST_06846,45-54,Male,True
CUST_06847,25-34,Male,True
CUST_06848,25-34,Female,True
CUST_06849,35-44,Male,True
CUST_06850,35-44,Male,True
CUST_06851,35-44,"Prefer not to say",True
CUST_06852,55+,Male,True
CUST_06853,35-44,Female,True
CUST_06854,35-44,Female,True
CUST_06855,35-44,Male,True
CUST_06856,35-44,Female,True
CUST_06857,45-54,Male,True
CUST_06858,35-44,Male,True
CUST_06859,25-34,Female,True
CUST_06860,25-34,Male,True
CUST_06861,25-34,Male,True
CUST_06862,18-24,Male,True
CUST_06863,25-34,Female,True
CUST_06864,18-24,Female,True
CUST_06865,45-54,Female,True
CUST_06866,35-44,Male,True
CUST_06867,25-34,Male,True
CUST_06868,25-34,Male,True
CUST_06869,25-34,Female,True
CUST_06870,25-34,Female,True
CUST_06871,25-34,Male,True
CUST_06872,18-24,Non-binary,True
CUST_06873,45-54,Non-binary,False
CUST_06874,25-34,Male,True
CUST_06875,25-34,Male,True
CUST_06876,35-44,Male,True
CUST_06877,35-44,Male,True
CUST_06878,35-44,Female,True
CUST_06879,55+,Female,True
CUST_06880,25-34,Male,True
CUST_06881,18-24,Non-binary,True
CUST_06882,18-24,"Prefer not to say",True
CUST_06883,18-24,Female,True
CUST_06884,25-34,Male,True
CUST_06885,25-34,Female,False
CUST_06886,18-24,Male,True
CUST_06887,45-54,Female,True
CUST_06888,35-44,Male,True
CUST_06889,18-24,Female,True
CUST_06890,18-24,Male,True
CUST_06891,25-34,Female,True
CUST_06892,18-24,Female,True
CUST_06893,35-44,Female,True
CUST_06894,18-24,"Prefer not to say",True
CUST_06895,55+,Male,True
CUST_06896,35-44,Male,False
CUST_06897,35-44,Male,True
CUST_06898,18-24,Non-binary,True
CUST_06899,18-24,Male,True
CUST_06900,25-34,Male,True
CUST_06901,25-34,"Prefer not to say",True
CUST_06902,18-24,Female,True
CUST_06903,25-34,Female,True
CUST_06904,18-24,Female,True
CUST_06905,25-34,Non-binary,True
CUST_06906,18-24,Male,True
CUST_06907,45-54,Male,True
CUST_06908,25-34,Male,True
CUST_06909,25-34,"Prefer not to say",True
CUST_06910,55+,Female,True
CUST_06911,18-24,Female,True
CUST_06912,45-54,Female,True
CUST_06913,55+,Female,True
CUST_06914,55+,Male,True
CUST_06915,35-44,Female,True
CUST_06916,45-54,Male,True
CUST_06917,35-44,Female,True
CUST_06918,35-44,Female,True
CUST_06919,35-44,Female,True
CUST_06920,45-54,Female,True
CUST_06921,25-34,Female,True
CUST_06922,25-34,Male,True
CUST_06923,55+,Male,True
CUST_06924,55+,"Prefer not to say",True
CUST_06925,18-24,Female,True
CUST_06926,45-54,Male,True
CUST_06927,45-54,Female,True
CUST_06928,45-54,Male,True
CUST_06929,55+,Female,True
CUST_06930,18-24,Male,True
CUST_06931,35-44,Male,True
CUST_06932,35-44,Male,True
CUST_06933,25-34,Male,True
CUST_06934,18-24,Female,True
CUST_06935,55+,Male,False
CUST_06936,25-34,Female,True
CUST_06937,25-34,Female,True
CUST_06938,18-24,Female,True
CUST_06939,18-24,Non-binary,True
CUST_06940,18-24,Male,True
CUST_06941,45-54,Female,True
CUST_06942,55+,Female,True
CUST_06943,25-34,Female,True
CUST_06944,25-34,Female,True
CUST_06945,18-24,Male,True
CUST_06946,25-34,Male,True
CUST_06947,18-24,Male,True
CUST_06948,45-54,Male,True
CUST_06949,35-44,Female,True
CUST_06950,18-24,"Prefer not to say",True
CUST_06951,45-54,Female,True
CUST_06952,55+,Male,True
CUST_06953,18-24,Male,True
CUST_06954,55+,Male,True
CUST_06955,35-44,Female,True
CUST_06956,25-34,Female,True
CUST_06957,18-24,Female,True
CUST_06958,25-34,Male,True
CUST_06959,35-44,"Prefer not to say",True
CUST_06960,35-44,Female,True
CUST_06961,18-24,Male,True
CUST_06962,25-34,"Prefer not to say",True
CUST_06963,18-24,Female,False
CUST_06964,35-44,Female,True
CUST_06965,45-54,Male,True
CUST_06966,18-24,Female,False
CUST_06967,25-34,Female,True
CUST_06968,35-44,Male,True
CUST_06969,35-44,Female,True
CUST_06970,18-24,Female,True
CUST_06971,35-44,Female,True
CUST_06972,45-54,Male,True
CUST_06973,35-44,Male,True
CUST_06974,35-44,Male,True
CUST_06975,45-54,Male,True
CUST_06976,55+,Male,False
CUST_06977,25-34,Male,True
CUST_06978,18-24,Male,True
CUST_06979,18-24,Female,True
CUST_06980,18-24,Male,True
CUST_06981,25-34,Male,True
CUST_06982,18-24,Female,True
CUST_06983,35-44,Female,True
CUST_06984,35-44,Male,True
CUST_06985,18-24,Female,True
CUST_06986,55+,Female,True
CUST_06987,35-44,Non-binary,True
CUST_06988,25-34,Female,True
CUST_06989,18-24,Male,True
CUST_06990,18-24,Male,True
CUST_06991,18-24,Female,True
CUST_06992,25-34,Male,True
CUST_06993,25-34,Female,False
CUST_06994,25-34,Female,True
CUST_06995,25-34,Male,False
CUST_06996,25-34,"Prefer not to say",True
CUST_06997,25-34,Male,True
CUST_06998,55+,Female,False
CUST_06999,35-44,Male,True
CUST_07000,45-54,"Prefer not to say",True
CUST_07001,25-34,Female,True
CUST_07002,55+,Male,True
CUST_07003,45-54,Male,True
CUST_07004,35-44,"Prefer not to say",True
CUST_07005,55+,Female,True
CUST_07006,25-34,Female,True
CUST_07007,35-44,Female,True
CUST_07008,45-54,Male,True
CUST_07009,18-24,Female,True
CUST_07010,45-54,Female,True
CUST_07011,25-34,Male,True
CUST_07012,35-44,Female,True
CUST_07013,35-44,Female,True
CUST_07014,45-54,"Prefer not to say",True
CUST_07015,35-44,Female,True
CUST_07016,25-34,Non-binary,True
CUST_07017,45-54,Female,True
CUST_07018,35-44,Female,False
CUST_07019,35-44,Female,True
CUST_07020,18-24,Male,True
CUST_07021,25-34,Female,True
CUST_07022,45-54,Female,True
CUST_07023,45-54,Non-binary,True
CUST_07024,55+,Female,True
CUST_07025,25-34,Male,True
CUST_07026,35-44,Male,True
CUST_07027,25-34,Female,True
CUST_07028,18-24,Male,True
CUST_07029,55+,Male,True
CUST_07030,25-34,Female,True
CUST_07031,18-24,"Prefer not to say",True
CUST_07032,25-34,Male,True
CUST_07033,25-34,"Prefer not to say",True
CUST_07034,45-54,Male,True
CUST_07035,45-54,Female,True
CUST_07036,25-34,Female,True
CUST_07037,55+,Female,True
CUST_07038,35-44,Male,True
CUST_07039,35-44,Male,True
CUST_07040,55+,Male,True
CUST_07041,35-44,Male,True
CUST_07042,18-24,Male,True
CUST_07043,55+,Female,True
CUST_07044,25-34,Female,True
CUST_07045,25-34,Female,True
CUST_07046,18-24,Female,True
CUST_07047,55+,Male,True
CUST_07048,18-24,Female,True
CUST_07049,25-34,Female,True
CUST_07050,35-44,Male,True
CUST_07051,55+,Male,False
CUST_07052,18-24,Male,True
CUST_07053,55+,Male,True
CUST_07054,35-44,Female,True
CUST_07055,18-24,"Prefer not to say",True
CUST_07056,45-54,Female,True
CUST_07057,18-24,Male,True
CUST_07058,45-54,Female,True
CUST_07059,55+,"Prefer not to say",True
CUST_07060,18-24,Female,True
CUST_07061,18-24,Female,True
CUST_07062,45-54,Female,True
CUST_07063,18-24,Female,True
CUST_07064,25-34,Male,True
CUST_07065,45-54,Male,True
CUST_07066,25-34,Male,True
CUST_07067,55+,Female,True
CUST_07069,55+,Female,True
CUST_07070,55+,Male,True
CUST_07071,25-34,Female,True
CUST_07072,35-44,Male,False
CUST_07073,55+,Female,True
CUST_07074,25-34,Male,True
CUST_07075,25-34,Female,True
CUST_07076,18-24,Female,True
CUST_07077,45-54,Male,True
CUST_07078,18-24,Female,True
CUST_07079,45-54,Female,True
CUST_07080,18-24,"Prefer not to say",True
CUST_07081,25-34,Female,True
CUST_07082,55+,Female,False
CUST_07083,45-54,Male,True
CUST_07084,35-44,Male,True
CUST_07085,18-24,Female,True
CUST_07086,18-24,Male,True
CUST_07087,55+,Non-binary,True
CUST_07088,35-44,Male,True
CUST_07089,45-54,"Prefer not to say",True
CUST_07090,45-54,Male,True
CUST_07091,45-54,Female,True
CUST_07092,35-44,Male,True
CUST_07093,18-24,Female,True
CUST_07094,55+,Female,True
CUST_07095,25-34,Female,True
CUST_07096,18-24,Female,True
CUST_07097,25-34,Male,True
CUST_07098,45-54,Male,True
CUST_07099,45-54,Male,True
CUST_07100,25-34,"Prefer not to say",True
CUST_07101,18-24,Male,True
CUST_07102,25-34,Male,True
CUST_07103,25-34,Male,True
CUST_07104,18-24,Female,True
CUST_07105,18-24,Male,True
CUST_07106,25-34,Male,True
CUST_07107,55+,Male,True
CUST_07108,35-44,Female,True
CUST_07109,55+,Female,True
CUST_07110,45-54,Male,True
CUST_07111,18-24,Male,True
CUST_07112,25-34,Female,True
CUST_07113,18-24,Male,True
CUST_07114,45-54,Male,True
CUST_07115,25-34,Female,True
CUST_07116,35-44,Female,True
CUST_07117,45-54,Female,True
CUST_07118,35-44,Female,True
CUST_07119,35-44,Male,True
CUST_07120,35-44,Male,True
CUST_07121,45-54,Female,True
CUST_07122,18-24,Non-binary,True
CUST_07123,25-34,Female,True
CUST_07124,25-34,Male,True
CUST_07125,18-24,Non-binary,True
CUST_07126,35-44,Male,False
CUST_07127,25-34,Female,True
CUST_07128,25-34,Female,True
CUST_07129,25-34,Female,True
CUST_07130,35-44,Female,True
CUST_07131,18-24,Male,True
CUST_07132,35-44,Female,True
CUST_07133,45-54,Female,True
CUST_07134,18-24,Male,True
CUST_07135,35-44,Male,True
CUST_07136,55+,Female,True
CUST_07137,35-44,"Prefer not to say",True
CUST_07138,18-24,Female,True
CUST_07139,25-34,Female,True
CUST_07140,45-54,Male,True
CUST_07141,35-44,Male,True
CUST_07142,25-34,Female,True
CUST_07143,18-24,Female,True
CUST_07144,25-34,Male,True
CUST_07145,35-44,Non-binary,True
CUST_07146,25-34,Male,True
CUST_07147,45-54,Male,True
CUST_07148,25-34,Female,True
CUST_07149,25-34,"Prefer not to say",True
CUST_07150,25-34,Male,True
CUST_07151,25-34,Male,True
CUST_07152,18-24,Female,True
CUST_07153,18-24,Female,True
CUST_07154,18-24,Male,True
CUST_07155,55+,Female,True
CUST_07156,35-44,Female,True
CUST_07157,18-24,Male,True
CUST_07158,55+,Female,True
CUST_07159,35-44,Female,False
CUST_07160,45-54,Male,True
CUST_07161,18-24,Male,True
CUST_07162,18-24,Female,True
CUST_07163,45-54,Female,True
CUST_07164,25-34,Male,True
CUST_07165,35-44,Female,False
CUST_07166,25-34,Male,True
CUST_07167,35-44,Male,True
CUST_07168,25-34,Female,True
CUST_07169,45-54,Female,True
CUST_07170,25-34,Non-binary,True
CUST_07171,25-34,Male,True
CUST_07172,25-34,Male,True
CUST_07173,45-54,Female,True
CUST_07174,35-44,Female,True
CUST_07175,25-34,Male,True
CUST_07176,25-34,Male,True
CUST_07177,18-24,Female,True
CUST_07178,25-34,Female,True
CUST_07179,18-24,Female,True
CUST_07180,25-34,Male,True
CUST_07181,25-34,Female,True
CUST_07182,45-54,"Prefer not to say",True
CUST_07183,25-34,Female,True
CUST_07184,25-34,Male,True
CUST_07185,45-54,Female,True
CUST_07186,25-34,"Prefer not to say",True
CUST_07187,35-44,Female,True
CUST_07188,18-24,Male,True
CUST_07189,25-34,Male,True
CUST_07190,18-24,Female,True
CUST_07191,35-44,Male,True
CUST_07192,25-34,Male,True
CUST_07193,55+,Male,False
CUST_07194,45-54,Male,True
CUST_07195,25-34,"Prefer not to say",True
CUST_07196,55+,Female,True
CUST_07197,35-44,Non-binary,True
CUST_07198,55+,Female,True
CUST_07199,55+,Male,True
CUST_07200,55+,Male,True
CUST_07201,35-44,Female,True
CUST_07202,35-44,Male,False
CUST_07203,18-24,Male,True
CUST_07204,25-34,Female,True
CUST_07205,25-34,Female,True
CUST_07206,35-44,Female,True
CUST_07207,35-44,"Prefer not to say",True
CUST_07208,35-44,Male,True
CUST_07209,25-34,Female,True
CUST_07210,45-54,Male,True
CUST_07211,45-54,Male,True
CUST_07212,45-54,Female,True
CUST_07213,25-34,Male,True
CUST_07214,35-44,Female,True
CUST_07215,18-24,Female,True
CUST_07216,25-34,Female,True
CUST_07217,25-34,Male,True
CUST_07218,55+,Male,True
CUST_07219,35-44,"Prefer not to say",True
CUST_07220,25-34,Male,True
CUST_07221,35-44,Male,True
CUST_07222,18-24,Male,True
CUST_07223,55+,Male,True
CUST_07224,55+,Female,True
CUST_07225,45-54,Female,True
CUST_07226,18-24,Non-binary,True
CUST_07227,35-44,Male,True
CUST_07228,25-34,Female,True
CUST_07229,35-44,Non-binary,True
CUST_07230,25-34,Female,True
CUST_07231,25-34,Male,False
CUST_07232,45-54,Female,True
CUST_07233,55+,Female,True
CUST_07234,55+,Female,True
CUST_07235,45-54,Male,True
CUST_07236,35-44,Male,True
CUST_07237,35-44,Male,True
CUST_07238,35-44,Non-binary,True
CUST_07239,45-54,Female,True
CUST_07240,18-24,Female,True
CUST_07241,55+,Female,True
CUST_07242,35-44,Male,True
CUST_07243,45-54,Male,True
CUST_07244,18-24,Male,True
CUST_07245,45-54,Male,True
CUST_07246,25-34,Male,True
CUST_07247,25-34,Female,True
CUST_07248,18-24,Female,True
CUST_07249,35-44,Male,True
CUST_07250,45-54,Female,True
CUST_07251,45-54,Male,True
CUST_07252,35-44,Female,True
CUST_07253,18-24,Male,False
CUST_07254,18-24,Male,True
CUST_07255,18-24,Female,True
CUST_07256,25-34,Male,True
CUST_07257,18-24,Male,True
CUST_07258,25-34,Male,True
CUST_07259,35-44,Male,True
CUST_07260,35-44,Female,True
CUST_07261,45-54,Female,True
CUST_07262,55+,Female,True
CUST_07263,55+,Female,True
CUST_07264,25-34,Female,True
CUST_07265,45-54,Female,True
CUST_07266,35-44,Male,True
CUST_07267,25-34,Male,True
CUST_07268,45-54,Male,True
CUST_07269,25-34,Female,True
CUST_07270,55+,Female,True
CUST_07271,45-54,Male,True
CUST_07272,25-34,Female,True
CUST_07273,25-34,Male,True
CUST_07274,35-44,Female,True
CUST_07275,18-24,Male,True
CUST_07276,35-44,Female,True
CUST_07277,45-54,Female,True
CUST_07278,25-34,Female,True
CUST_07279,35-44,Female,True
CUST_07280,18-24,Male,False
CUST_07281,45-54,Female,True
CUST_07282,25-34,Male,True
CUST_07283,45-54,Female,True
CUST_07284,18-24,Female,True
CUST_07285,18-24,Female,True
CUST_07286,18-24,Male,True
CUST_07287,35-44,Female,True
CUST_07288,18-24,Female,True
CUST_07289,45-54,Male,True
CUST_07290,45-54,Female,True
CUST_07291,18-24,Male,True
CUST_07292,25-34,Male,True
CUST_07293,35-44,Male,True
CUST_07294,45-54,Female,True
CUST_07295,35-44,"Prefer not to say",True
CUST_07296,25-34,Male,True
CUST_07297,18-24,Male,True
CUST_07298,35-44,Male,True
CUST_07299,45-54,Male,True
CUST_07300,25-34,Female,True
CUST_07301,45-54,Female,True
CUST_07302,18-24,Male,True
CUST_07303,55+,Male,True
CUST_07304,45-54,Female,True
CUST_07305,25-34,Female,True
CUST_07306,35-44,Female,True
CUST_07307,35-44,"Prefer not to say",True
CUST_07308,25-34,Female,True
CUST_07309,45-54,Female,True
CUST_07310,25-34,Male,True
CUST_07311,18-24,Female,True
CUST_07312,18-24,Female,True
CUST_07313,35-44,Male,True
CUST_07314,35-44,Female,True
CUST_07315,18-24,Female,False
CUST_07316,25-34,Female,True
CUST_07317,18-24,Male,True
CUST_07318,18-24,Male,True
CUST_07319,18-24,Female,True
CUST_07320,18-24,Male,True
CUST_07321,25-34,Male,True
CUST_07322,25-34,Male,True
CUST_07323,35-44,Female,True
CUST_07324,25-34,Female,True
CUST_07325,25-34,Male,True
CUST_07326,25-34,Male,True
CUST_07327,25-34,Female,True
CUST_07328,25-34,Female,True
CUST_07329,45-54,Male,True
CUST_07330,18-24,Female,True
CUST_07331,35-44,Male,True
CUST_07332,25-34,Male,True
CUST_07333,45-54,Female,True
CUST_07334,35-44,Female,False
CUST_07335,18-24,Female,True
CUST_07336,35-44,Non-binary,True
CUST_07337,55+,Male,True
CUST_07338,18-24,Male,True
CUST_07339,18-24,Male,True
CUST_07340,25-34,Female,True
CUST_07341,18-24,Female,True
CUST_07342,35-44,Male,True
CUST_07343,35-44,Male,True
CUST_07344,45-54,Male,True
CUST_07345,55+,Female,True
CUST_07346,55+,Female,True
CUST_07347,25-34,Female,True
CUST_07348,35-44,Male,True
CUST_07349,25-34,Male,True
CUST_07350,18-24,Female,True
CUST_07351,35-44,Male,True
CUST_07352,18-24,Female,True
CUST_07353,35-44,Female,True
CUST_07354,25-34,Male,True
CUST_07355,25-34,Male,True
CUST_07356,35-44,Male,True
CUST_07357,35-44,Female,True
CUST_07358,25-34,Male,True
CUST_07359,45-54,Male,True
CUST_07360,45-54,Female,True
CUST_07361,25-34,"Prefer not to say",True
CUST_07362,25-34,Male,True
CUST_07363,45-54,Female,True
CUST_07364,45-54,Male,True
CUST_07365,25-34,Male,True
CUST_07366,35-44,Male,True
CUST_07367,35-44,Male,True
CUST_07368,55+,Non-binary,True
CUST_07369,18-24,Male,True
CUST_07370,25-34,Male,True
CUST_07371,25-34,Male,True
CUST_07372,35-44,Female,True
CUST_07373,35-44,Non-binary,True
CUST_07374,45-54,Female,True
CUST_07375,25-34,Female,True
CUST_07376,35-44,Male,True
CUST_07377,55+,Male,True
CUST_07378,55+,Female,True
CUST_07379,45-54,Male,True
CUST_07380,35-44,Male,True
CUST_07381,35-44,Male,True
CUST_07382,45-54,Male,True
CUST_07383,55+,Male,True
CUST_07384,45-54,Male,False
CUST_07385,45-54,Male,True
CUST_07386,25-34,Female,True
CUST_07387,25-34,Male,True
CUST_07388,18-24,Male,True
CUST_07389,18-24,Female,True
CUST_07390,35-44,Female,True
CUST_07391,45-54,Female,True
CUST_07392,35-44,Male,True
CUST_07393,35-44,Female,True
CUST_07394,18-24,Male,True
CUST_07395,25-34,Male,True
CUST_07396,25-34,Female,True
CUST_07397,45-54,Female,True
CUST_07398,55+,Non-binary,True
CUST_07399,35-44,Female,False
CUST_07400,45-54,Male,True
CUST_07401,25-34,Female,False
CUST_07402,35-44,Male,True
CUST_07403,35-44,Female,True
CUST_07404,45-54,Male,True
CUST_07405,18-24,Female,True
CUST_07406,55+,Male,True
CUST_07407,18-24,Female,True
CUST_07408,18-24,Male,True
CUST_07409,35-44,Non-binary,True
CUST_07410,25-34,Male,True
CUST_07411,25-34,Female,True
CUST_07412,25-34,Male,True
CUST_07413,55+,Male,True
CUST_07414,35-44,Male,True
CUST_07415,18-24,Female,True
CUST_07416,25-34,Male,True
CUST_07417,45-54,Male,False
CUST_07418,18-24,Male,True
CUST_07419,18-24,Male,True
CUST_07420,35-44,Female,True
CUST_07421,25-34,Female,True
CUST_07422,25-34,Male,True
CUST_07423,25-34,Female,True
CUST_07424,35-44,Female,True
CUST_07425,25-34,Male,True
CUST_07426,35-44,Non-binary,True
CUST_07427,35-44,Female,True
CUST_07428,18-24,Female,True
CUST_07429,25-34,Male,True
CUST_07430,18-24,Non-binary,True
CUST_07431,35-44,Female,True
CUST_07432,25-34,Female,True
CUST_07433,25-34,Female,True
CUST_07434,45-54,Female,True
CUST_07435,45-54,Male,True
CUST_07436,25-34,Male,True
CUST_07437,25-34,Female,True
CUST_07438,18-24,Female,True
CUST_07439,18-24,Male,True
CUST_07440,45-54,Male,True
CUST_07441,18-24,Male,True
CUST_07442,55+,Female,True
CUST_07443,25-34,Male,True
CUST_07444,45-54,Male,True
CUST_07445,45-54,Male,True
CUST_07446,18-24,Female,True
CUST_07447,25-34,Female,True
CUST_07448,18-24,Male,True
CUST_07449,25-34,Female,True
CUST_07450,25-34,Female,True
CUST_07451,35-44,Male,True
CUST_07452,35-44,Female,True
CUST_07453,45-54,Male,True
CUST_07454,35-44,Non-binary,True
CUST_07455,35-44,"Prefer not to say",True
CUST_07456,45-54,Male,True
CUST_07457,55+,Male,True
CUST_07458,25-34,Female,True
CUST_07459,45-54,"Prefer not to say",True
